ref_hash,obj
1875514346005174431_sc,253519.08
1875514346005174431_st,43061.5
1876386513784414676_sc,245208.86
1876386513784414676_st,192256.17
1878961516364658634_sc,245051.72
1878961516364658634_st,152818.78
1880522546893155366_sc,253538.06
1880522546893155366_st,77689.445
1882496627338632707_sc,134311.73
1882496627338632707_st,157142.88
188516562196778184_sc,257675.77
188516562196778184_st,169703.11
1885551454640573348_sc,254746.38
1885551454640573348_st,166754.78
1886159544857142346_sc,134311.73
1886159544857142346_st,165292.0
1886537567420518716_sc,134311.73
1886537567420518716_st,29438.104
189182231789793800_sc,134311.73
189182231789793800_st,58537.758
1893934192028933519_sc,252544.53
1893934192028933519_st,64434.585999999996
1895948011655596570_sc,253666.06
1895948011655596570_st,165993.12
1897932675661669069_sc,254613.69
1897932675661669069_st,128466.5
1900997991292572675_sc,256107.38
1900997991292572675_st,123917.37
1902282076631541809_sc,254216.47
1902282076631541809_st,214827.08
1905340415333818186_sc,134311.73
1905340415333818186_st,66484.52
1907213915645258710_sc,231198.3
1907213915645258710_st,6742.1616
1907244722970172707_sc,256107.38
1907244722970172707_st,78315.73
1907428482514713520_sc,252898.08
1907428482514713520_st,112786.805
1908676476331029933_sc,134311.73
1908676476331029933_st,82424.27
1909009849978261715_sc,247011.66
1909009849978261715_st,123931.63
1911435389118096555_sc,255367.38
1911435389118096555_st,171263.77
1912745687044953427_sc,255126.5
1912745687044953427_st,69349.31
1915831976831627490_sc,241886.14
1915831976831627490_st,68106.48
1919376595089518233_sc,256107.38
1919376595089518233_st,107469.35
1921886059474062861_sc,246219.47
1921886059474062861_st,169480.64
1922121821362800543_sc,134311.73
1922121821362800543_st,125806.19
1926368733138306231_sc,245051.72
1926368733138306231_st,36927.5
1927816297074541225_sc,242762.17
1927816297074541225_st,76154.15
1929912659822471056_sc,134311.73
1929912659822471056_st,95789.16
1933202129363510856_sc,256107.38
1933202129363510856_st,136982.42
1935180956771536721_sc,255998.77
1935180956771536721_st,174076.05
1939529505900488356_sc,253519.08
1939529505900488356_st,80416.484
1941507818640752866_sc,134311.73
1941507818640752866_st,119847.75
1943518436811267146_sc,134311.73
1943518436811267146_st,101781.73
1944593511424495249_sc,252699.97
1944593511424495249_st,230095.42
1947034606978197227_sc,134311.73
1947034606978197227_st,119847.75
1947198327605580227_sc,134311.73
1947198327605580227_st,39332.297
1952086342590680257_sc,240453.97
1952086342590680257_st,234037.0
1952451214231788585_sc,256107.38
1952451214231788585_st,119967.055
1952651058710283424_sc,134311.73
1952651058710283424_st,119134.055
1954018303785113888_sc,253144.08
1954018303785113888_st,163654.42
1955897163099581903_sc,252898.08
1955897163099581903_st,22410.805
1956184428210106770_sc,134311.73
1956184428210106770_st,144156.94
1960519924072160699_sc,246992.67
1960519924072160699_st,234274.31
1962770279225367458_sc,257675.77
1962770279225367458_st,153814.0
1966352499667822347_sc,254746.38
1966352499667822347_st,46856.69
1966655944990901160_sc,252898.08
1966655944990901160_st,137347.27
196667866074859835_sc,246407.58
196667866074859835_st,113263.11
1968246493657503492_sc,255367.38
1968246493657503492_st,231329.06
1968268851608023774_sc,253181.52
1968268851608023774_st,234843.23
1968325886123264991_sc,254668.25
1968325886123264991_st,226774.1
1968944479392158400_sc,247200.84
1968944479392158400_st,232645.33
197239293490224908_sc,245544.3
197239293490224908_st,110397.96
1977621232662414895_sc,246749.94
1977621232662414895_st,64025.043
1978663103663783493_sc,251175.22
1978663103663783493_st,89620.69
1979422175702700379_sc,134311.73
1979422175702700379_st,41302.2
1982189145002319872_sc,134311.73
1982189145002319872_st,86272.15
1985927785579650114_sc,134311.73
1985927785579650114_st,72641.09
1988050726013424615_sc,241246.16
1988050726013424615_st,154042.98
1988491775644963137_sc,134311.73
1988491775644963137_st,101536.555
1994108325643484331_sc,134311.73
1994108325643484331_st,137192.36
1999681247947819001_sc,234034.42
1999681247947819001_st,-7828.9116
2007132211960226496_sc,246321.3
2007132211960226496_st,100244.79
2007586840930676870_sc,134311.73
2007586840930676870_st,33305.63
2007714311863940422_sc,134311.73
2007714311863940422_st,95984.016
2011244847915649661_sc,134311.73
2011244847915649661_st,71555.86
2012089736593316312_sc,134311.73
2012089736593316312_st,92880.42
2013716675686195488_sc,255673.17
2013716675686195488_st,74147.7
2013894721338272760_sc,254837.47
2013894721338272760_st,230960.95
2014218741270637745_sc,245525.31
2014218741270637745_st,90144.11
2015043793198201259_sc,134311.73
2015043793198201259_st,178377.06
2015856077039371961_sc,134311.73
2015856077039371961_st,106401.53
2019640023966567568_sc,134311.73
2019640023966567568_st,107850.586
2021644029481158151_sc,252800.44
2021644029481158151_st,-1185.6012
2027849289943827480_sc,253748.06
2027849289943827480_st,114862.36
204447629360573336_sc,134311.73
204447629360573336_st,184485.6
2045274887485488866_sc,253538.06
2045274887485488866_st,142022.58
204653624831822839_sc,245877.11
204653624831822839_st,188464.78
2047492100738602595_sc,134311.73
2047492100738602595_st,94955.92
2051144797368983161_sc,134311.73
2051144797368983161_st,66913.83
205190074984967157_sc,134311.73
205190074984967157_st,119847.75
2053103838388597663_sc,253144.08
2053103838388597663_st,154387.55
2057102807093704130_sc,254064.27
2057102807093704130_st,233423.84
2062875436847745856_sc,134311.73
2062875436847745856_st,118926.55
2064689366289402129_sc,241816.75
2064689366289402129_st,68742.0
2064770351937853623_sc,253538.06
2064770351937853623_st,37901.56
2065086815640235981_sc,253538.06
2065086815640235981_st,110316.22
2065149209728473773_sc,134311.73
2065149209728473773_st,130818.84
2065666051861492151_sc,253592.62
2065666051861492151_st,164015.1
2070001883938629880_sc,253673.95
2070001883938629880_st,40458.53
2070066821149527185_sc,134311.73
2070066821149527185_st,166656.19
2073547631579864162_sc,252745.88
2073547631579864162_st,44879.54
2075195070051039062_sc,254064.27
2075195070051039062_st,65980.27
2076963215131688235_sc,134311.73
2076963215131688235_st,193077.17
2078766675652890682_sc,257675.77
2078766675652890682_st,124375.2
2081626494632361322_sc,134311.73
2081626494632361322_st,119847.75
2083335203966564063_sc,134311.73
2083335203966564063_st,119847.75
2088629548803759577_sc,246749.94
2088629548803759577_st,234983.0
2091546496080930101_sc,134311.73
2091546496080930101_st,158479.61
2092318762821763927_sc,134311.73
2092318762821763927_st,112897.664
2092373336787010720_sc,248709.88
2092373336787010720_st,149989.67
2093071845966111289_sc,249003.64
2093071845966111289_st,121363.82
2093524802641996408_sc,134311.73
2093524802641996408_st,78246.53
2093793749500761131_sc,244966.1
2093793749500761131_st,18195.564
2099261568542073136_sc,134311.73
2099261568542073136_st,189971.73
2099545099797966550_sc,243498.08
2099545099797966550_st,231271.56
2106710928228304912_sc,134311.73
2106710928228304912_st,59770.957
2109848800068060837_sc,134311.73
2109848800068060837_st,47490.094000000005
2110266016483432340_sc,256107.38
2110266016483432340_st,149938.97
2111246772029497806_sc,246171.73
2111246772029497806_st,146603.61
2112876159193821494_sc,134311.73
2112876159193821494_st,119847.75
2115035892930227047_sc,248690.89
2115035892930227047_st,90880.555
2116146625751268539_sc,134311.73
2116146625751268539_st,46456.293
2118876651722129334_sc,134311.73
2118876651722129334_st,119847.75
2119094299165419786_sc,256831.86
2119094299165419786_st,236658.17
2119266175928786421_sc,134311.73
2119266175928786421_st,113192.11
2120050283884039538_sc,134311.73
2120050283884039538_st,167590.69
2121593382442515820_sc,255139.0
2121593382442515820_st,163838.6
2123159612925593274_sc,253424.28
2123159612925593274_st,100010.55
2132505332723959319_sc,134311.73
2132505332723959319_st,10549.825
2132719747253704855_sc,134311.73
2132719747253704855_st,119847.75
2135026258383174268_sc,252718.95
2135026258383174268_st,124091.58
2135164420170775419_sc,256107.38
2135164420170775419_st,34592.715
2135684891932041981_sc,134311.73
2135684891932041981_st,161684.9
213597031535908021_sc,254936.53
213597031535908021_st,237160.23
213625769935902084_sc,245208.86
213625769935902084_st,53327.055
2138012802382300668_sc,134311.73
2138012802382300668_st,152182.52
2138660535454292143_sc,134311.73
2138660535454292143_st,171464.38
2140529662591718771_sc,249991.14
2140529662591718771_st,205565.08
2140630923318622869_sc,246219.47
2140630923318622869_st,237256.55
2142998130003850934_sc,134311.73
2142998130003850934_st,119847.75
214991494153845468_sc,134311.73
214991494153845468_st,193907.14
2152320064444166045_sc,134311.73
2152320064444166045_st,140390.23
2154159144986503300_sc,244271.28
2154159144986503300_st,166908.5
2154661459299925256_sc,231198.3
2154661459299925256_st,19440.943
2155163257875283387_sc,256107.38
2155163257875283387_st,121208.805
2156302880283312717_sc,134311.73
2156302880283312717_st,183484.7
2157829735360697038_sc,254064.27
2157829735360697038_st,73663.18
2160258322479933108_sc,134311.73
2160258322479933108_st,143754.16
2161905893452975422_sc,257675.77
2161905893452975422_st,138797.1
2164149516573763306_sc,246650.31
2164149516573763306_st,174854.31
2165242523081448328_sc,251131.34
2165242523081448328_st,70743.195
2165609720916911393_sc,252341.4
2165609720916911393_st,91462.875
2170883108101726780_sc,134311.73
2170883108101726780_st,119847.75
2173721667984324614_sc,134311.73
2173721667984324614_st,118871.7
217442612176791083_sc,242608.94
217442612176791083_st,236186.52
2176447218822383215_sc,257675.77
2176447218822383215_st,127682.64
2178637550895857688_sc,246669.3
2178637550895857688_st,95746.31
2178869251786583264_sc,245208.86
2178869251786583264_st,71251.0
2179063010787981445_sc,252170.06
2179063010787981445_st,106520.33
2180034710653477902_sc,246219.47
2180034710653477902_st,88994.09
2182238134053713476_sc,134311.73
2182238134053713476_st,117417.81
218532642705862643_sc,252745.88
218532642705862643_st,82995.77
2191443956031161448_sc,255586.52
2191443956031161448_st,165235.08
2191717514384366636_sc,249393.52
2191717514384366636_st,44570.687999999995
2195632650294645091_sc,254856.45
2195632650294645091_st,82925.85
2197782793716641396_sc,134311.73
2197782793716641396_st,103880.805
2198831234000117793_sc,134311.73
2198831234000117793_st,85966.63
2203472682266744233_sc,134311.73
2203472682266744233_st,41452.316
2204703034786923467_sc,134311.73
2204703034786923467_st,106679.03
2205988691784741507_sc,134311.73
2205988691784741507_st,164880.02
220777279912362389_sc,134311.73
220777279912362389_st,36864.965
221442658328713261_sc,255728.72
221442658328713261_st,84698.54
2217909775514085687_sc,247200.84
2217909775514085687_st,16043.673
2218557151560139255_sc,248348.53
2218557151560139255_st,104571.0
2220268987973068365_sc,246907.08
2220268987973068365_st,102260.49
2220495814247516246_sc,134311.73
2220495814247516246_st,146914.67
2221371707766791921_sc,134311.73
2221371707766791921_st,174138.56
2221653971726443343_sc,134311.73
2221653971726443343_st,119847.75
2221780702819434507_sc,246664.31
2221780702819434507_st,180158.47
2222447420019326793_sc,134311.73
2222447420019326793_st,53985.758
222316503700587762_sc,248709.88
222316503700587762_st,62329.793
2223686173423060419_sc,134311.73
2223686173423060419_st,119847.75
2224505899502401807_sc,257675.77
2224505899502401807_st,151714.48
2235219025520687693_sc,134311.73
2235219025520687693_st,41213.17
223687176932381139_sc,252550.1
223687176932381139_st,98804.914
2237836129960085034_sc,255198.16
2237836129960085034_st,180816.77
2238160217865606218_sc,134311.73
2238160217865606218_st,114779.35
224085634466858621_sc,134311.73
224085634466858621_st,178557.34
2245525856056348078_sc,134311.73
2245525856056348078_st,119847.75
2245889635581185428_sc,134311.73
2245889635581185428_st,88746.93
2252426095624476069_sc,244947.11
2252426095624476069_st,179167.27
225717083789223419_sc,246669.3
225717083789223419_st,209135.3
2258060983737219957_sc,134311.73
2258060983737219957_st,119847.75
2259454755310898401_sc,256107.38
2259454755310898401_st,119847.75
2260696075142142772_sc,134311.73
2260696075142142772_st,119847.75
2266013644645707485_sc,134311.73
2266013644645707485_st,120182.695
2272375926731606271_sc,134311.73
2272375926731606271_st,119847.75
2273471119826632703_sc,134311.73
2273471119826632703_st,137026.73
2274339784469025806_sc,250394.9
2274339784469025806_st,88228.4
2276478563513354991_sc,134311.73
2276478563513354991_st,170203.19
2282980738262573881_sc,255225.56
2282980738262573881_st,147695.08
2283013752904193055_sc,255709.73
2283013752904193055_st,97075.39
2283064483339312550_sc,134311.73
2283064483339312550_st,119847.75
2283588510877724139_sc,134311.73
2283588510877724139_st,45242.835999999996
228533870256655325_sc,134311.73
228533870256655325_st,119847.75
2286032269538894812_sc,254856.45
2286032269538894812_st,187417.3
2286509012520813300_sc,134311.73
2286509012520813300_st,62242.43
229068777195077493_sc,134311.73
229068777195077493_st,100094.34
2292032433980018154_sc,134311.73
2292032433980018154_st,156386.83
2294552348248323805_sc,254216.47
2294552348248323805_st,160362.6
2295984530627242438_sc,254856.45
2295984530627242438_st,137446.1
2296480278951019806_sc,257675.77
2296480278951019806_st,111623.664
2300866422628514523_sc,255728.72
2300866422628514523_st,157805.1
2301841998111716459_sc,247011.66
2301841998111716459_st,238235.05
230184619171277837_sc,244947.11
230184619171277837_st,231329.06
230249927343863676_sc,134311.73
230249927343863676_st,156605.95
2304631925658576265_sc,249003.64
2304631925658576265_st,86887.43
2307141394981874067_sc,247113.48
2307141394981874067_st,166367.5
2307922856956227527_sc,134311.73
2307922856956227527_st,166406.66
2308079829474953048_sc,134311.73
2308079829474953048_st,26953.945
2309308646736696528_sc,134311.73
2309308646736696528_st,158757.61
2311088392418423339_sc,254856.45
2311088392418423339_st,188504.98
2312469080611864648_sc,257814.2
2312469080611864648_st,70529.11
2320005805759298652_sc,134311.73
2320005805759298652_st,30020.514
2321950640201570250_sc,246664.31
2321950640201570250_st,30643.865
2322696884265259171_sc,134311.73
2322696884265259171_st,142933.14
2324455646936533456_sc,134311.73
2324455646936533456_st,179846.67
2332308599362662898_sc,134311.73
2332308599362662898_st,119847.75
2334547386680176310_sc,134311.73
2334547386680176310_st,131953.0
2335506651317110972_sc,134311.73
2335506651317110972_st,119847.75
2338353752239468658_sc,134311.73
2338353752239468658_st,119847.75
2350679023078718662_sc,252843.72
2350679023078718662_st,174633.94
2357552587771786348_sc,244271.28
2357552587771786348_st,30888.15
2358383720315059870_sc,134311.73
2358383720315059870_st,145053.39
2359339364520631479_sc,253542.58
2359339364520631479_st,61531.4
236123233858951515_sc,253592.62
236123233858951515_st,192885.67
2361547860545696752_sc,134311.73
2361547860545696752_st,183549.23
2366111574012179156_sc,253144.08
2366111574012179156_st,34619.812000000005
2366506135062062000_sc,256107.38
2366506135062062000_st,78056.58
2368684850485219464_sc,254064.27
2368684850485219464_st,115199.24
2374089637194825990_sc,254069.86
